ORDERNUMBER,QUANTITYORDERED,PRICEEACH,MSRP,SALES,PROFIT_LOSS,ORDERDATE,PRODUCTCODE,STATUS,QTR_ID,MONTH_ID,YEAR_ID
10111,43,100,104,4818.15,346.15,3/25/2003,S18_3136,Shipped,1,3,2003
10126,30,97.39,104,2921.7,-198.3,5/28/2003,S18_3136,Shipped,2,5,2003
10139,20,90.06,104,1801.2,-278.8,7/16/2003,S18_3136,Shipped,3,7,2003
10150,26,100,104,2804.36,100.36,9/19/2003,S18_3136,Shipped,3,9,2003
10163,40,100,104,4900.8,740.8,10/20/2003,S18_3136,Shipped,4,10,2003
10173,31,89.01,104,2759.31,-464.69,11/5/2003,S18_3136,Shipped,4,11,2003
10183,22,100,104,2488.2,200.2,11/13/2003,S18_3136,Shipped,4,11,2003
10193,23,100,104,2769.89,377.89,11/21/2003,S18_3136,Shipped,4,11,2003
10206,30,100,104,3581.4,461.4,12/5/2003,S18_3136,Shipped,4,12,2003
10215,49,100,104,5285.14,189.14,1/29/2004,S18_3136,Shipped,1,1,2004
10228,31,100,104,3181.53,-42.47,3/10/2004,S18_3136,Shipped,1,3,2004
10244,29,100,104,3340.51,324.51,4/29/2004,S18_3136,Shipped,2,4,2004
10257,37,84.82,104,3138.34,-709.66,6/14/2004,S18_3136,Shipped,2,6,2004
10270,38,100,104,4775.08,823.08,7/19/2004,S18_3136,Shipped,3,7,2004
10280,29,100,104,3006.43,-9.57,8/17/2004,S18_3136,Shipped,3,8,2004
10291,23,100,104,2866.26,474.26,9/8/2004,S18_3136,Shipped,3,9,2004
10304,26,85.87,104,2232.62,-471.38,10/11/2004,S18_3136,Shipped,4,10,2004
10312,38,100,104,4457.02,505.02,10/21/2004,S18_3136,Shipped,4,10,2004
10322,48,47.04,104,2257.92,-2734.08,11/4/2004,S18_3136,Shipped,4,11,2004
10332,40,39.8,104,1592,-2568,11/17/2004,S18_3136,Shipped,4,11,2004
10347,45,100,104,4948.2,268.2,11/29/2004,S18_3136,Shipped,4,11,2004
10357,44,100,104,5160.76,584.76,12/10/2004,S18_3136,Shipped,4,12,2004
10369,21,94.22,104,1978.62,-205.38,1/20/2005,S18_3136,Shipped,1,1,2005
10381,35,100,104,4288.2,648.2,2/17/2005,S18_3136,Shipped,1,2,2005
10392,29,86.92,104,2520.68,-495.32,3/10/2005,S18_3136,Shipped,1,3,2005
10423,21,84.82,104,1781.22,-402.78,5/30/2005,S18_3136,In Process,2,5,2005
10105,22,100,136,3065.04,73.04,2/11/2003,S18_3140,Shipped,1,2,2003
10117,26,100,136,3551.34,15.34,4/16/2003,S18_3140,Shipped,2,4,2003
10128,41,100,136,5544.02,-31.98,6/6/2003,S18_3140,Shipped,2,6,2003
10142,47,100,136,6034.33,-357.67,8/8/2003,S18_3140,Shipped,3,8,2003
10153,31,100,136,3641.57,-574.43,9/28/2003,S18_3140,Shipped,3,9,2003
10166,43,100,136,6930.74,1082.74,10/21/2003,S18_3140,Shipped,4,10,2003
10177,23,100,136,3675.63,547.63,11/7/2003,S18_3140,Shipped,4,11,2003
10185,28,100,136,3442.04,-365.96,11/14/2003,S18_3140,Shipped,4,11,2003
10196,49,100,136,6893.81,229.81,11/26/2003,S18_3140,Shipped,4,11,2003
10208,24,100,136,2622.48,-641.52,1/2/2004,S18_3140,Shipped,1,1,2004
10221,33,100,136,4417.38,-70.62,2/18/2004,S18_3140,Shipped,1,2,2004
10232,22,100,136,3606.02,614.02,3/20/2004,S18_3140,Shipped,1,3,2004
10248,32,100,136,3802.56,-549.44,5/7/2004,S18_3140,Cancelled,2,5,2004
10273,40,100,136,5026.4,-413.6,7/21/2004,S18_3140,Shipped,3,7,2004
10282,43,100,136,6695.53,847.53,8/20/2004,S18_3140,Shipped,3,8,2004
10293,24,100,136,2819.28,-444.72,9/9/2004,S18_3140,Shipped,3,9,2004
10306,32,100,136,3759.04,-592.96,10/14/2004,S18_3140,Shipped,4,10,2004
10314,20,100,136,2731.8,11.8,10/22/2004,S18_3140,Shipped,4,10,2004
10325,24,69.12,136,1658.88,-1605.12,11/5/2004,S18_3140,Shipped,4,11,2004
10336,48,100,136,5778.24,-749.76,11/20/2004,S18_3140,Shipped,4,11,2004
10350,44,100,136,5191.12,-792.88,12/2/2004,S18_3140,Shipped,4,12,2004
10372,28,100,136,3862.88,54.88,1/26/2005,S18_3140,Shipped,1,1,2005
10383,24,61.52,136,1476.48,-1787.52,2/22/2005,S18_3140,Shipped,1,2,2005
10396,33,100,136,5273.73,785.73,3/23/2005,S18_3140,Shipped,1,3,2005
10414,41,100,136,4872.03,-703.97,5/6/2005,S18_3140,On Hold,2,5,2005
10104,23,100,169,4556.99,669.99,1/31/2003,S18_3232,Shipped,1,1,2003
10109,46,100,169,8257,483,3/10/2003,S18_3232,Shipped,1,3,2003
10114,48,100,169,8209.44,97.44,4/1/2003,S18_3232,Shipped,2,4,2003
10122,25,100,169,3598.5,-626.5,5/8/2003,S18_3232,Shipped,2,5,2003
10127,22,100,169,3837.24,119.24,6/3/2003,S18_3232,Shipped,2,6,2003
10136,41,100,169,8331.61,1402.61,7/4/2003,S18_3232,Shipped,3,7,2003
10141,34,100,169,4836.5,-909.5,8/1/2003,S18_3232,Shipped,3,8,2003
10148,32,100,169,5418.88,10.88,9/11/2003,S18_3232,Shipped,3,9,2003
10151,21,100,169,3734.01,185.01,9/21/2003,S18_3232,Shipped,3,9,2003
10160,20,100,169,3996.4,616.4,10/11/2003,S18_3232,Shipped,4,10,2003
10165,47,100,169,8754.69,811.69,10/22/2003,S18_3232,Shipped,4,10,2003
10171,39,100,169,5481.45,-1109.55,11/5/2003,S18_3232,Shipped,4,11,2003
10175,29,100,169,4419.89,-481.11,11/6/2003,S18_3232,Shipped,4,11,2003
10181,45,100,169,6324.75,-1280.25,11/12/2003,S18_3232,Shipped,4,11,2003
10184,28,100,169,4409.72,-322.28,11/14/2003,S18_3232,Shipped,4,11,2003
10192,26,100,169,3918.46,-475.54,11/20/2003,S18_3232,Shipped,4,11,2003
10195,50,100,169,7620.5,-829.5,11/25/2003,S18_3232,Shipped,4,11,2003
10203,48,100,169,8291.04,179.04,12/2/2003,S18_3232,Shipped,4,12,2003
10207,25,100,169,3937.25,-287.75,12/9/2003,S18_3232,Shipped,4,12,2003
10212,40,100,169,5554.4,-1205.6,1/16/2004,S18_3232,Shipped,1,1,2004
10225,43,100,169,6407.86,-859.14,2/22/2004,S18_3232,Shipped,1,2,2004
10229,22,100,169,4172.52,454.52,3/11/2004,S18_3232,Shipped,1,3,2004
10239,47,100,169,7083.37,-859.63,4/12/2004,S18_3232,Shipped,2,4,2004
10246,36,100,169,7132.68,1048.68,5/5/2004,S18_3232,Shipped,2,5,2004
10253,40,100,169,6773.6,13.6,6/1/2004,S18_3232,Cancelled,2,6,2004
10259,27,100,169,3657.69,-905.31,6/15/2004,S18_3232,Shipped,2,6,2004
10266,29,100,169,4812.55,-88.45,7/6/2004,S18_3232,Shipped,3,7,2004
10271,20,100,169,3928.6,548.6,7/20/2004,S18_3232,Shipped,3,7,2004
10278,42,100,169,6401.22,-696.78,8/6/2004,S18_3232,Shipped,3,8,2004
10281,25,100,169,4191.25,-33.75,8/19/2004,S18_3232,Shipped,3,8,2004
10287,36,100,169,5852.52,-231.48,8/30/2004,S18_3232,Shipped,3,8,2004
10292,21,100,169,2844.87,-704.13,9/8/2004,S18_3232,Shipped,3,9,2004
10301,23,100,169,4011.66,124.66,10/5/2003,S18_3232,Shipped,4,10,2003
10305,37,100,169,7455.87,1202.87,10/13/2004,S18_3232,Shipped,4,10,2004
10310,48,100,169,8940.96,828.96,10/16/2004,S18_3232,Shipped,4,10,2004
10313,25,100,169,4572.25,347.25,10/22/2004,S18_3232,Shipped,4,10,2004
10321,33,100,169,5700.09,123.09,11/4/2004,S18_3232,Shipped,4,11,2004
10324,27,100,169,3155.49,-1407.51,11/5/2004,S18_3232,Shipped,4,11,2004
10331,27,100,169,4170.69,-392.31,11/17/2004,S18_3232,Shipped,4,11,2004
10334,20,100,169,2878.8,-501.2,11/19/2004,S18_3232,On Hold,4,11,2004
10342,30,100,169,5029.5,-40.5,11/24/2004,S18_3232,Shipped,4,11,2004
10349,48,100,169,7396.8,-715.2,12/1/2004,S18_3232,Shipped,4,12,2004
10358,32,93.49,169,2991.68,-2416.32,12/10/2004,S18_3232,Shipped,4,12,2004
10366,34,100,169,6275.72,529.72,1/10/2005,S18_3232,Shipped,1,1,2005
10370,27,56.85,169,1534.95,-3028.05,1/20/2005,S18_3232,Shipped,1,1,2005
10377,39,100,169,7264.53,673.53,2/9/2005,S18_3232,Shipped,1,2,2005
10383,47,100,169,6869.05,-1073.95,2/22/2005,S18_3232,Shipped,1,2,2005
10394,22,100,169,3353.02,-364.98,3/15/2005,S18_3232,Shipped,1,3,2005
10405,55,100,169,8289.05,-1005.95,4/14/2005,S18_3232,Shipped,2,4,2005
10412,60,100,169,11887.8,1747.8,5/3/2005,S18_3232,Shipped,2,5,2005
10419,35,100,169,5926.9,11.9,5/17/2005,S18_3232,Shipped,2,5,2005
10425,28,100,169,3793.16,-938.84,5/31/2005,S18_3232,In Process,2,5,2005
10105,38,100,100,4330.1,530.1,2/11/2003,S18_3259,Shipped,1,2,2003
10117,21,95.8,100,2011.8,-88.2,4/16/2003,S18_3259,Shipped,2,4,2003
10128,41,100,100,4837.18,737.18,6/6/2003,S18_3259,Shipped,2,6,2003
10142,22,97.81,100,2151.82,-48.18,8/8/2003,S18_3259,Shipped,3,8,2003
10153,29,88.74,100,2573.46,-326.54,9/28/2003,S18_3259,Shipped,3,9,2003
10165,50,100,100,5344.5,344.5,10/22/2003,S18_3259,Shipped,4,10,2003
10177,29,100,100,3070.52,170.52,11/7/2003,S18_3259,Shipped,4,11,2003
10185,49,80.67,100,3952.83,-947.17,11/14/2003,S18_3259,Shipped,4,11,2003
10196,35,100,100,3564.75,64.75,11/26/2003,S18_3259,Shipped,4,11,2003
10208,48,100,100,5614.56,814.56,1/2/2004,S18_3259,Shipped,1,1,2004
10221,23,80.67,100,1855.41,-444.59,2/18/2004,S18_3259,Shipped,1,2,2004
10232,48,95.8,100,4598.4,-201.6,3/20/2004,S18_3259,Shipped,1,3,2004
10248,42,100,100,5082.42,882.42,5/7/2004,S18_3259,Cancelled,2,5,2004
10273,47,100,100,5450.59,750.59,7/21/2004,S18_3259,Shipped,3,7,2004
10282,36,100,100,4174.92,574.92,8/20/2004,S18_3259,Shipped,3,8,2004
10293,22,100,100,2418.24,218.24,9/9/2004,S18_3259,Shipped,3,9,2004
10306,40,91.76,100,3670.4,-329.6,10/14/2004,S18_3259,Shipped,4,10,2004
10314,23,100,100,2481.7,181.7,10/22/2004,S18_3259,Shipped,4,10,2004
10326,32,100,100,3807.68,607.68,11/9/2004,S18_3259,Shipped,4,11,2004
10336,21,100,100,2230.41,130.41,11/20/2004,S18_3259,Shipped,4,11,2004
10350,41,93.04,100,3814.64,-285.36,12/2/2004,S18_3259,Shipped,4,12,2004
10372,25,84.71,100,2117.75,-382.25,1/26/2005,S18_3259,Shipped,1,1,2005
10383,26,100,100,3340.48,740.48,2/22/2005,S18_3259,Shipped,1,2,2005
10396,24,89.75,100,2154,-246,3/23/2005,S18_3259,Shipped,1,3,2005
10414,48,100,100,5808.48,1008.48,5/6/2005,S18_3259,On Hold,2,5,2005
10108,26,68.35,80,1777.1,-302.9,3/3/2003,S18_3278,Shipped,1,3,2003
10122,21,73.17,80,1536.57,-143.43,5/8/2003,S18_3278,Shipped,2,5,2003
10135,45,78,80,3510,-90,7/2/2003,S18_3278,Shipped,3,7,2003
10147,36,86.04,80,3097.44,217.44,9/5/2003,S18_3278,Shipped,3,9,2003
10159,21,81.21,80,1705.41,25.41,10/10/2003,S18_3278,Shipped,4,10,2003
10169,32,70.76,80,2264.32,-295.68,11/4/2003,S18_3278,Shipped,4,11,2003
10181,30,82.82,80,2484.6,84.6,11/12/2003,S18_3278,Shipped,4,11,2003
10191,36,94.88,80,3415.68,535.68,11/20/2003,S18_3278,Shipped,4,11,2003
10203,33,86.04,80,2839.32,199.32,12/2/2003,S18_3278,Shipped,4,12,2003
10211,35,78,80,2730,-70,1/15/2004,S18_3278,Shipped,1,1,2004
10225,37,95.69,80,3540.53,580.53,2/22/2004,S18_3278,Shipped,1,2,2004
10238,41,73.17,80,2999.97,-280.03,4/9/2004,S18_3278,Shipped,2,4,2004
10252,20,76.39,80,1527.8,-72.2,5/26/2004,S18_3278,Shipped,2,5,2004
10265,45,86.84,80,3907.8,307.8,7/2/2004,S18_3278,Shipped,3,7,2004
10276,38,69.96,80,2658.48,-381.52,8/2/2004,S18_3278,Shipped,3,8,2004
10287,43,70.76,80,3042.68,-397.32,8/30/2004,S18_3278,Shipped,3,8,2004
10300,49,78.8,80,3861.2,-58.8,10/4/2003,S18_3278,Shipped,4,10,2003
10310,27,80.41,80,2171.07,11.07,10/16/2004,S18_3278,Shipped,4,10,2004
10319,46,73.98,80,3403.08,-276.92,11/3/2004,S18_3278,Shipped,4,11,2004
10329,38,59.1,80,2245.8,-794.2,11/15/2004,S18_3278,Shipped,4,11,2004
10342,25,66.74,80,1668.5,-331.5,11/24/2004,S18_3278,Shipped,4,11,2004
10363,46,60.3,80,2773.8,-906.2,1/6/2005,S18_3278,Shipped,1,1,2005
10378,22,100,80,2464,704,2/10/2005,S18_3278,Shipped,1,2,2005
10390,40,100,80,5491.6,2291.6,3/4/2005,S18_3278,Shipped,1,3,2005
10103,46,100,99,4791.82,237.82,1/29/2003,S18_3320,Shipped,1,1,2003
10111,39,100,99,4178.85,317.85,3/25/2003,S18_3320,Shipped,1,3,2003
10126,38,82.34,99,3128.92,-633.08,5/28/2003,S18_3320,Shipped,2,5,2003
10139,30,100,99,3095.4,125.4,7/16/2003,S18_3320,Shipped,3,7,2003
10149,42,94.25,99,3958.5,-199.5,9/12/2003,S18_3320,Shipped,3,9,2003
10163,43,100,99,4991.44,734.44,10/20/2003,S18_3320,Shipped,4,10,2003
10173,29,95.24,99,2761.96,-109.04,11/5/2003,S18_3320,Shipped,4,11,2003
10182,33,86.31,99,2848.23,-418.77,11/12/2003,S18_3320,Shipped,4,11,2003
10193,32,79.37,99,2539.84,-628.16,11/21/2003,S18_3320,Shipped,4,11,2003
10206,28,87.3,99,2444.4,-327.6,12/5/2003,S18_3320,Shipped,4,12,2003
10215,41,100,99,4555.92,496.92,1/29/2004,S18_3320,Shipped,1,1,2004
10227,33,100,99,3666.96,399.96,3/2/2004,S18_3320,Shipped,1,3,2004
10244,36,84.33,99,3035.88,-528.12,4/29/2004,S18_3320,Shipped,2,4,2004
10257,26,89.29,99,2321.54,-252.46,6/14/2004,S18_3320,Shipped,2,6,2004
10280,34,100,99,3474.46,108.46,8/17/2004,S18_3320,Shipped,3,8,2004
10290,26,96.23,99,2501.98,-72.02,9/7/2004,S18_3320,Shipped,3,9,2004
10304,38,100,99,3958.46,196.46,10/11/2004,S18_3320,Shipped,4,10,2004
10312,33,100,99,3535.95,268.95,10/21/2004,S18_3320,Shipped,4,10,2004
10323,33,91.27,99,3011.91,-255.09,11/5/2004,S18_3320,Shipped,4,11,2004
10333,46,100,99,11336.7,6782.7,11/18/2004,S18_3320,Shipped,4,11,2004
10347,26,100,99,2656.94,82.94,11/29/2004,S18_3320,Shipped,4,11,2004
10357,25,100,99,2604.25,129.25,12/10/2004,S18_3320,Shipped,4,12,2004
10369,45,73.08,99,3288.6,-1166.4,1/20/2005,S18_3320,Shipped,1,1,2005
10382,50,100,99,8935.5,3985.5,2/17/2005,S18_3320,Shipped,1,2,2005
10392,36,100,99,4035.96,471.96,3/10/2005,S18_3320,Shipped,1,3,2005
10423,21,89.29,99,1875.09,-203.91,5/30/2005,S18_3320,In Process,2,5,2005
10108,29,100,146,4049.56,-184.44,3/3/2003,S18_3482,Shipped,1,3,2003
10122,21,100,146,2469.39,-596.61,5/8/2003,S18_3482,Shipped,2,5,2003
10135,42,100,146,5432.7,-699.3,7/2/2003,S18_3482,Shipped,3,7,2003
10147,37,100,146,4405.22,-996.78,9/5/2003,S18_3482,Shipped,3,9,2003
10159,25,100,146,3638,-12,10/10/2003,S18_3482,Shipped,4,10,2003
10169,36,100,146,4444.92,-811.08,11/4/2003,S18_3482,Shipped,4,11,2003
10181,22,100,146,3395.48,183.48,11/12/2003,S18_3482,Shipped,4,11,2003
10191,23,100,146,3414.58,56.58,11/20/2003,S18_3482,Shipped,4,11,2003
10203,32,100,146,5127.04,455.04,12/2/2003,S18_3482,Shipped,4,12,2003
10211,28,100,146,3745.28,-342.72,1/15/2004,S18_3482,Shipped,1,1,2004
10225,27,100,146,4564.08,622.08,2/22/2004,S18_3482,Shipped,1,2,2004
10238,49,100,146,6554.24,-599.76,4/9/2004,S18_3482,Shipped,2,4,2004
10252,41,100,146,6749.83,763.83,5/26/2004,S18_3482,Shipped,2,5,2004
10265,49,100,146,8427.02,1273.02,7/2/2004,S18_3482,Shipped,3,7,2004
10276,30,100,146,3924.6,-455.4,8/2/2004,S18_3482,Shipped,3,8,2004
10287,40,100,146,6761.6,921.6,8/30/2004,S18_3482,Shipped,3,8,2004
10300,23,100,146,3786.49,428.49,10/4/2003,S18_3482,Shipped,4,10,2003
10310,49,100,146,6266.12,-887.88,10/16/2004,S18_3482,Shipped,4,10,2004
10320,25,100,146,3491,-159,11/3/2004,S18_3482,Shipped,4,11,2004
10330,37,100,146,4405.22,-996.78,11/16/2004,S18_3482,Shipped,4,11,2004
10342,55,100,146,6548.3,-1481.7,11/24/2004,S18_3482,Shipped,4,11,2004
10355,23,100,146,3177.91,-180.09,12/7/2004,S18_3482,Shipped,4,12,2004
10363,24,100,146,4142.64,638.64,1/6/2005,S18_3482,Shipped,1,1,2005
10378,43,96.49,146,4149.07,-2128.93,2/10/2005,S18_3482,Shipped,1,2,2005
10390,50,100,146,7397,97,3/4/2005,S18_3482,Shipped,1,3,2005
10109,47,100,141,6241.6,-385.4,3/10/2003,S18_3685,Shipped,1,3,2003
10123,34,100,141,5331.88,537.88,5/20/2003,S18_3685,Shipped,2,5,2003
10137,31,100,141,5124.3,753.3,7/10/2003,S18_3685,Shipped,3,7,2003
10148,28,100,141,3639.44,-308.56,9/11/2003,S18_3685,Shipped,3,9,2003
10161,36,100,141,5544,468,10/17/2003,S18_3685,Shipped,4,10,2003
10172,48,100,141,5493.12,-1274.88,11/5/2003,S18_3685,Shipped,4,11,2003
10181,39,100,141,5785.26,286.26,11/12/2003,S18_3685,Shipped,4,11,2003
10192,45,100,141,5340.6,-1004.4,11/20/2003,S18_3685,Shipped,4,11,2003
10204,35,100,141,5735.8,800.8,12/2/2003,S18_3685,Shipped,4,12,2003
10212,45,100,141,6357.6,12.6,1/16/2004,S18_3685,Shipped,1,1,2004
10226,46,100,141,7343.9,857.9,2/26/2004,S18_3685,Shipped,1,2,2004
10240,37,100,141,5959.22,742.22,4/13/2004,S18_3685,Shipped,2,4,2004
10253,31,100,141,4029.38,-341.62,6/1/2004,S18_3685,Cancelled,2,6,2004
10266,33,100,141,5035.14,382.14,7/6/2004,S18_3685,Shipped,3,7,2004
10278,31,100,141,4116.8,-254.2,8/6/2004,S18_3685,Shipped,3,8,2004
10287,27,100,141,4310.55,503.55,8/30/2004,S18_3685,Shipped,3,8,2004
10301,39,100,141,6446.7,947.7,10/5/2003,S18_3685,Shipped,4,10,2003
10311,32,100,141,3616.64,-895.36,10/16/2004,S18_3685,Shipped,4,10,2004
10321,28,100,141,4232.76,284.76,11/4/2004,S18_3685,Shipped,4,11,2004
10331,26,67.91,141,1765.66,-1900.34,11/17/2004,S18_3685,Shipped,4,11,2004
10343,44,84.88,141,3734.72,-2469.28,11/24/2004,S18_3685,Shipped,4,11,2004
10367,46,100,141,4808.38,-1677.62,1/12/2005,S18_3685,Resolved,1,1,2005
10379,32,70.83,141,2266.56,-2245.44,2/10/2005,S18_3685,Shipped,1,2,2005
10406,65,100,141,10468.9,1303.9,4/15/2005,S18_3685,Disputed,2,4,2005
10419,43,100,141,5589.14,-473.86,5/17/2005,S18_3685,Shipped,2,5,2005
10108,43,67.77,62,2914.11,248.11,3/3/2003,S18_3782,Shipped,1,3,2003
10122,35,49.74,62,1740.9,-429.1,5/8/2003,S18_3782,Shipped,2,5,2003
10135,45,50.36,62,2266.2,-523.8,7/2/2003,S18_3782,Shipped,3,7,2003
10146,47,67.14,62,3155.58,241.58,9/3/2003,S18_3782,Shipped,3,9,2003
10159,21,64.66,62,1357.86,55.86,10/10/2003,S18_3782,Shipped,4,10,2003
10169,38,68.39,62,2598.82,242.82,11/4/2003,S18_3782,Shipped,4,11,2003
10180,21,50.36,62,1057.56,-244.44,11/11/2003,S18_3782,Shipped,4,11,2003
10191,43,72.74,62,3127.82,461.82,11/20/2003,S18_3782,Shipped,4,11,2003
10211,46,54.09,62,2488.14,-363.86,1/15/2004,S18_3782,Shipped,1,1,2004
10224,38,58.44,62,2220.72,-135.28,2/21/2004,S18_3782,Shipped,1,2,2004
10237,26,52.22,62,1357.72,-254.28,4/5/2004,S18_3782,Shipped,2,4,2004
10252,31,52.84,62,1638.04,-283.96,5/26/2004,S18_3782,Shipped,2,5,2004
10264,48,54.71,62,2626.08,-349.92,6/30/2004,S18_3782,Shipped,2,6,2004
10276,33,50.36,62,1661.88,-384.12,8/2/2004,S18_3782,Shipped,3,8,2004
10286,38,57.2,62,2173.6,-182.4,8/28/2004,S18_3782,Shipped,3,8,2004
10299,39,55.95,62,2182.05,-235.95,9/30/2004,S18_3782,Shipped,3,9,2004
10310,42,67.14,62,2819.88,215.88,10/16/2004,S18_3782,Shipped,4,10,2004
10319,44,59.06,62,2598.64,-129.36,11/3/2004,S18_3782,Shipped,4,11,2004
10330,29,69.63,62,2019.27,221.27,11/16/2004,S18_3782,Shipped,4,11,2004
10342,26,55.95,62,1454.7,-157.3,11/24/2004,S18_3782,Shipped,4,11,2004
10355,31,53.47,62,1657.57,-264.43,12/7/2004,S18_3782,Shipped,4,12,2004
10363,32,89.12,62,2851.84,867.84,1/6/2005,S18_3782,Shipped,1,1,2005
10378,28,100,62,4609.64,2873.64,2/10/2005,S18_3782,Shipped,1,2,2005
10390,36,100,62,5079.96,2847.96,3/4/2005,S18_3782,Shipped,1,3,2005
10403,36,52.22,62,1879.92,-352.08,4/8/2005,S18_3782,Shipped,2,4,2005
10106,41,100,105,4774.86,469.86,2/17/2003,S18_3856,Shipped,1,2,2003
10119,27,99.52,105,2687.04,-147.96,4/28/2003,S18_3856,Shipped,2,4,2003
10130,33,100,105,3423.75,-41.25,6/16/2003,S18_3856,Shipped,2,6,2003
10143,34,100,105,3455.76,-114.24,8/10/2003,S18_3856,Shipped,3,8,2003
10155,29,100,105,3622.97,577.97,10/6/2003,S18_3856,Shipped,4,10,2003
10167,34,100,105,3599.58,29.58,10/23/2003,S18_3856,Cancelled,4,10,2003
10178,48,100,105,5386.56,346.56,11/8/2003,S18_3856,Shipped,4,11,2003
10186,46,100,105,4918.78,88.78,11/14/2003,S18_3856,Shipped,4,11,2003
10197,22,100,105,2538.8,228.8,11/26/2003,S18_3856,Shipped,4,11,2003
10209,20,100,105,2498.6,398.6,1/9/2004,S18_3856,Shipped,1,1,2004
10222,45,85.75,105,3858.75,-866.25,2/19/2004,S18_3856,Shipped,1,2,2004
10249,46,100,105,5600.5,770.5,5/8/2004,S18_3856,Shipped,2,5,2004
10262,34,100,105,4103.46,533.46,6/24/2004,S18_3856,Cancelled,2,6,2004
10273,50,85.75,105,4287.5,-962.5,7/21/2004,S18_3856,Shipped,3,7,2004
10283,46,100,105,5795.54,965.54,8/20/2004,S18_3856,Shipped,3,8,2004
10296,22,84.7,105,1863.4,-446.6,9/15/2004,S18_3856,Shipped,3,9,2004
10307,48,86.81,105,4166.88,-873.12,10/14/2004,S18_3856,Shipped,4,10,2004
10316,47,86.81,105,4080.07,-854.93,11/1/2004,S18_3856,Shipped,4,11,2004
10328,34,100,105,3815.48,245.48,11/12/2004,S18_3856,Shipped,4,11,2004
10338,45,100,105,5526.45,801.45,11/22/2004,S18_3856,Shipped,4,11,2004
10351,20,100,105,3374.6,1274.6,12/3/2004,S18_3856,Shipped,4,12,2004
10373,50,60.49,105,3024.5,-2225.5,1/31/2005,S18_3856,Shipped,1,1,2005
10386,22,57.55,105,1266.1,-1043.9,3/1/2005,S18_3856,Resolved,1,3,2005
10398,45,100,105,4811.85,86.85,3/30/2005,S18_3856,Shipped,1,3,2005
10400,58,100,105,7307.42,1217.42,4/1/2005,S18_3856,Shipped,2,4,2005
10415,51,100,105,6209.25,854.25,5/9/2005,S18_3856,Disputed,2,5,2005
10104,38,100,143,5348.5,-85.5,1/31/2003,S18_4027,Shipped,1,1,2003
10117,22,100,143,2780.58,-365.42,4/16/2003,S18_4027,Shipped,2,4,2003
10127,25,100,143,3447,-128,6/3/2003,S18_4027,Shipped,2,6,2003
10142,24,100,143,3791.52,359.52,8/8/2003,S18_4027,Shipped,3,8,2003
10152,35,100,143,4524.1,-480.9,9/25/2003,S18_4027,Shipped,3,9,2003
10165,28,100,143,3337.6,-666.4,10/22/2003,S18_4027,Shipped,4,10,2003
10176,36,100,143,5532.12,384.12,11/6/2003,S18_4027,Shipped,4,11,2003
10185,39,100,143,5096.91,-480.09,11/14/2003,S18_4027,Shipped,4,11,2003
10196,27,100,143,4537.08,676.08,11/26/2003,S18_4027,Shipped,4,11,2003
10207,40,100,143,6146.8,426.8,12/9/2003,S18_4027,Shipped,4,12,2003
10220,50,100,143,8258,1108,2/12/2004,S18_4027,Shipped,1,2,2004
10230,42,100,143,7238.28,1232.28,3/15/2004,S18_4027,Shipped,1,3,2004
10247,48,100,143,6756,-108,5/5/2004,S18_4027,Shipped,2,5,2004
10272,25,100,143,3734,159,7/20/2004,S18_4027,Shipped,3,7,2004
10282,31,100,143,4674.8,241.8,8/20/2004,S18_4027,Shipped,3,8,2004
10292,44,100,143,7140.76,848.76,9/8/2004,S18_4027,Shipped,3,9,2004
10306,23,100,143,3600.65,311.65,10/14/2004,S18_4027,Shipped,4,10,2004
10314,29,100,143,4206.74,59.74,10/22/2004,S18_4027,Shipped,4,10,2004
10324,49,100,143,5379.71,-1627.29,11/5/2004,S18_4027,Shipped,4,11,2004
10337,36,100,143,5679.36,531.36,11/21/2004,S18_4027,Shipped,4,11,2004
10349,34,100,143,4394.84,-467.16,12/1/2004,S18_4027,Shipped,4,12,2004
10358,25,100,143,2528.25,-1046.75,12/10/2004,S18_4027,Shipped,4,12,2004
10372,48,100,143,7031.52,167.52,1/26/2005,S18_4027,Shipped,1,1,2005
10383,38,100,143,5340.9,-93.1,2/22/2005,S18_4027,Shipped,1,2,2005
10394,37,100,143,6376.58,1085.58,3/15/2005,S18_4027,Shipped,1,3,2005
10413,49,100,143,6896.75,-110.25,5/5/2005,S18_4027,Shipped,2,5,2005
10100,22,86.51,92,1903.22,-120.78,1/6/2003,S18_4409,Shipped,1,1,2003
10110,28,89.27,92,2499.56,-76.44,3/18/2003,S18_4409,Shipped,1,3,2003
10124,36,85.59,92,3081.24,-230.76,5/21/2003,S18_4409,Shipped,2,5,2003
10148,34,100,92,3598.22,470.22,9/11/2003,S18_4409,Shipped,3,9,2003
10162,39,100,92,3912.09,324.09,10/18/2003,S18_4409,Shipped,4,10,2003
10173,21,75.46,92,1584.66,-347.34,11/5/2003,S18_4409,Shipped,4,11,2003
10182,36,100,92,3942.72,630.72,11/12/2003,S18_4409,Shipped,4,11,2003
10193,24,97.55,92,2341.2,133.2,11/21/2003,S18_4409,Shipped,4,11,2003
10204,29,85.59,92,2482.11,-185.89,12/2/2003,S18_4409,Shipped,4,12,2003
10213,38,94.79,92,3602.02,106.02,1/22/2004,S18_4409,Shipped,1,1,2004
